mx,my,mz
-1848,-1403,6699
-1848,-1403,6699
-1848,-1403,6699
-1848,-1403,6699
-1832,-1417,6822
-1832,-1417,6822
-1832,-1417,6822
-1832,-1417,6822
-1832,-1417,6822
-1832,-1417,6822
-1832,-1417,6822
-1832,-1417,6822
-1832,-1417,6822
-1753,-1367,7143
-1753,-1367,7143
-1753,-1367,7143
-1753,-1367,7143
-1753,-1367,7143
-1753,-1367,7143
-1753,-1367,7143
-1753,-1367,7143
-1755,-1419,7161
-1755,-1419,7161
-1755,-1419,7161
-1755,-1419,7161
-1755,-1419,7161
-1755,-1419,7161
-1755,-1419,7161
-1730,-1339,7200
-1730,-1339,7200
-1730,-1339,7200
-1730,-1339,7200
-1730,-1339,7200
-1730,-1339,7200
-1739,-1376,7135
-1739,-1376,7135
-1739,-1376,7135
-1739,-1376,7135
-1739,-1376,7135
-1739,-1376,7135
-1739,-1376,7135
-1739,-1376,7135
-1739,-1376,7135
-634,-4680,9034
-634,-4680,9034
-634,-4680,9034
-634,-4680,9034
-634,-4680,9034
-493,-4714,9145
-493,-4714,9145
-493,-4714,9145
-493,-4714,9145
-493,-4714,9145
-493,-4714,9145
-493,-4714,9145
-493,-4714,9145
-493,-4714,9145
-301,-4694,9209
-301,-4694,9209
-301,-4694,9209
-301,-4694,9209
-301,-4694,9209
-301,-4694,9209
-301,-4694,9209
-301,-4694,9209
738,-4486,9866
738,-4486,9866
738,-4486,9866
738,-4486,9866
738,-4486,9866
738,-4486,9866
914,-4456,9841
914,-4456,9841
914,-4456,9841
914,-4456,9841
914,-4456,9841
914,-4456,9841
914,-4456,9841
914,-4456,9841
914,-4456,9841
3932,-1690,8871
3980,-1601,8786
3980,-1601,8786
3980,-1601,8786
3980,-1601,8786
3980,-1601,8786
3980,-1601,8786
3980,-1601,8786
3980,-1601,8786
3980,-1601,8786
4002,-1605,8715
4002,-1605,8715
4002,-1605,8715
4002,-1605,8715
4002,-1605,8715
4304,-1374,7877
4304,-1374,7877
4304,-1374,7877
4304,-1374,7877
4320,-1418,7876
4320,-1418,7876
4320,-1418,7876
4320,-1418,7876
4320,-1418,7876
4320,-1418,7876
4320,-1418,7876
4320,-1418,7876
4320,-1418,7876
4383,-1424,7758
4383,-1424,7758
4559,-1606,7599
4559,-1606,7599
4559,-1606,7599
4559,-1606,7599
4559,-1606,7599
4559,-1606,7599
4559,-1606,7599
4559,-1606,7599
4559,-1606,7599
4599,-1585,7596
4599,-1585,7596
4599,-1585,7596
4599,-1585,7596
4599,-1585,7596
4599,-1585,7596
4855,-1938,7199
4855,-1938,7199
4855,-1938,7199
4855,-1938,7199
4855,-1938,7199
4855,-1938,7199
4855,-1938,7199
4855,-1938,7199
4937,-1969,7246
4937,-1969,7246
4937,-1969,7246
4937,-1969,7246
4937,-1969,7246
4937,-1969,7246
4937,-1969,7246
5102,-2508,6618
5102,-2508,6618
5102,-2508,6618
5102,-2508,6618
5102,-2508,6618
5102,-2508,6618
5102,-2508,6618
5148,-2577,6628
5148,-2577,6628
5148,-2577,6628
5148,-2577,6628
5148,-2577,6628
5148,-2577,6628
5148,-2577,6628
5148,-2577,6628
5173,-3416,6670
5173,-3416,6670
5173,-3416,6670
5173,-3416,6670
5173,-3416,6670
5173,-3416,6670
5125,-3517,6643
5125,-3517,6643
5125,-3517,6643
5125,-3517,6643
5125,-3517,6643
5125,-3517,6643
5125,-3517,6643
5125,-3517,6643
5125,-3517,6643
5024,-3992,7067
5024,-3992,7067
5024,-3992,7067
4996,-4012,7148
4996,-4012,7148
4996,-4012,7148
4996,-4012,7148
4996,-4012,7148
4996,-4012,7148
4996,-4012,7148
4996,-4012,7148
4996,-4012,7148
5017,-4006,7145
5017,-4006,7145
5017,-4006,7145
4750,-4304,7592
4750,-4304,7592
4750,-4304,7592
4750,-4304,7592
4750,-4304,7592
4750,-4304,7592
4873,-4158,7432
4873,-4158,7432
4873,-4158,7432
4873,-4158,7432
4873,-4158,7432
4873,-4158,7432
4873,-4158,7432
4981,-4017,7381
4981,-4017,7381
5073,-3715,7066
5073,-3715,7066
5073,-3715,7066
5073,-3715,7066
5073,-3715,7066
5073,-3715,7066
5141,-3547,6933
5141,-3547,6933
5141,-3547,6933
5141,-3547,6933
5141,-3547,6933
5141,-3547,6933
5141,-3547,6933
5141,-3547,6933
5141,-3547,6933
3648,-4392,3506
3648,-4392,3506
3648,-4392,3506
3516,-4414,3451
3516,-4414,3451
3516,-4414,3451
3516,-4414,3451
3516,-4414,3451
3516,-4414,3451
3516,-4414,3451
3516,-4414,3451
3411,-4351,3348
3411,-4351,3348
3411,-4351,3348
3411,-4351,3348
3271,-4422,3261
3271,-4422,3261
3271,-4422,3261
3271,-4422,3261
3271,-4422,3261
3271,-4422,3261
3271,-4422,3261
3316,-4336,3235
2886,-4264,3029
2886,-4264,3029
2886,-4264,3029
2886,-4264,3029
2886,-4264,3029
2828,-4294,2972
2828,-4294,2972
2828,-4294,2972
2828,-4294,2972
2828,-4294,2972
2828,-4294,2972
2828,-4294,2972
2828,-4294,2972
2828,-4294,2972
2810,-4213,2931
1869,-2468,2647
1869,-2468,2647
1869,-2468,2647
1869,-2468,2647
1869,-2468,2647
1799,-2291,2667
1799,-2291,2667
1799,-2291,2667
1799,-2291,2667
1799,-2291,2667
1799,-2291,2667
1799,-2291,2667
1799,-2291,2667
1799,-2291,2667
1596,-2054,2660
