timestamp_ms,heading_deg,speed_ms,speed_src,pos_x_m,pos_y_m,lat,lon,pos_src,mag_x_raw,mag_y_raw,mag_z_raw,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,mag_x_cal,mag_y_cal,mag_z_cal,accel_x_cal,accel_y_cal,accel_z_cal,gyro_x_cal,gyro_y_cal,gyro_z_cal,pitch_deg,roll_deg
26299,40.41,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.049,45.688,138.015,0.036,-0.045,-0.970,0.001,-0.071,0.007,17.294,4.212,48.765,0.029,-0.052,-0.978,0.007,0.005,0.048,-1.30,3.42
26407,40.23,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.341,45.484,138.030,0.114,0.006,-1.007,0.001,-0.054,0.234,17.577,4.002,48.777,0.108,-0.001,-1.014,0.007,0.023,0.275,-0.73,3.33
26515,41.54,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.640,46.828,137.197,0.208,0.070,-1.022,0.033,-0.023,0.686,16.901,5.374,47.950,0.201,0.064,-1.030,0.039,0.053,0.727,0.28,3.20
26624,45.84,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.289,48.012,137.562,0.058,0.043,-0.922,0.066,-0.022,1.184,16.559,6.591,48.331,0.052,0.037,-0.930,0.072,0.055,1.225,1.29,3.19
26732,53.48,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,39.798,49.518,138.001,-0.064,-0.095,-0.908,0.049,-0.017,1.264,15.115,8.139,48.793,-0.071,-0.102,-0.915,0.056,0.059,1.305,1.19,3.52
26840,62.73,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.512,51.871,137.928,-0.195,-0.049,-0.981,0.037,-0.022,1.017,13.871,10.552,48.745,-0.202,-0.056,-0.989,0.043,0.055,1.058,0.10,4.10
26948,71.03,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,36.802,52.952,137.854,-0.243,-0.081,-0.979,0.017,-0.021,0.612,12.217,11.661,48.688,-0.250,-0.088,-0.987,0.024,0.056,0.653,-1.16,4.85
27056,76.80,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,35.647,54.239,137.869,-0.209,-0.075,-1.002,0.006,-0.056,0.276,11.100,12.981,48.719,-0.216,-0.082,-1.010,0.012,0.021,0.317,-2.31,5.47
27164,78.95,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,34.785,54.472,139.170,-0.005,-0.062,-0.995,0.003,-0.026,0.190,10.260,13.232,50.039,-0.012,-0.069,-1.002,0.009,0.051,0.231,-2.59,5.41
27279,79.80,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,34.244,54.882,138.746,0.052,-0.041,-0.993,0.001,-0.048,0.312,9.739,13.649,49.617,0.046,-0.048,-1.001,0.007,0.029,0.353,-2.17,5.21
27387,81.30,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,33.747,55.159,138.161,0.057,-0.008,-1.008,0.009,-0.032,0.463,9.261,13.929,49.031,0.050,-0.015,-1.015,0.015,0.045,0.504,-1.75,4.92
27495,83.71,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,32.520,55.349,138.161,0.052,-0.004,-0.985,-0.001,0.005,0.763,8.074,14.124,49.038,0.046,-0.011,-0.993,0.005,0.081,0.805,-1.04,4.65
27603,88.69,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,30.824,56.109,138.424,-0.041,-0.030,-0.937,0.025,-0.026,0.870,6.434,14.907,49.317,-0.048,-0.037,-0.945,0.031,0.051,0.911,-0.95,4.27
27711,94.71,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,29.290,56.519,138.191,-0.039,-0.015,-0.944,0.010,0.018,0.985,4.951,15.326,49.091,-0.046,-0.022,-0.951,0.016,0.094,1.026,-0.99,3.90
27819,101.76,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,26.659,57.264,138.571,-0.050,-0.006,-1.055,0.018,0.004,0.963,2.406,16.095,49.493,-0.057,-0.013,-1.062,0.024,0.080,1.004,-1.24,3.53
