X,Y,Z
5014,1853,6009
5014,1853,6009
5014,1853,6009
5014,1853,6009
5014,1853,6009
5014,1853,6009
5014,1853,6009
5014,1853,6009
5014,1853,6009
5052,1846,6032
5052,1846,6032
5052,1846,6032
5052,1846,6032
5052,1846,6032
5052,1846,6032
5052,1846,6032
5052,1846,6032
5052,1846,6032
5014,1863,6115
5014,1863,6115
5014,1863,6115
5014,1863,6115
5014,1863,6115
5014,1863,6115
5014,1863,6115
5014,1863,6115
5014,1863,6115
5014,1863,6115
5038,1817,6177
5038,1817,6177
5038,1817,6177
5038,1817,6177
5038,1817,6177
5038,1817,6177
5038,1817,6177
5038,1817,6177
5038,1817,6177
5053,1771,6346
5053,1771,6346
5053,1771,6346
5053,1771,6346
5053,1771,6346
5053,1771,6346
5053,1771,6346
5053,1771,6346
5053,1771,6346
5020,1746,6519
5020,1746,6519
5020,1746,6519
5020,1746,6519
5020,1746,6519
5020,1746,6519
5020,1746,6519
5020,1746,6519
4971,1749,6758
4971,1749,6758
4971,1749,6758
4971,1749,6758
4971,1749,6758
4971,1749,6758
4971,1749,6758
4971,1749,6758
4971,1749,6758
4906,1709,7008
4906,1709,7008
4906,1709,7008
4906,1709,7008
4906,1709,7008
4906,1709,7008
4906,1709,7008
4906,1709,7008
4906,1709,7008
4906,1653,7330
4837,1653,7330
4837,1653,7330
4837,1653,7330
4837,1653,7330
4837,1653,7330
4837,1653,7330
4837,1653,7330
4837,1653,7330
4837,1653,7330
4645,1621,7635
4645,1621,7635
4645,1621,7635
4645,1621,7635
4645,1621,7635
4645,1621,7635
4645,1621,7635
4645,1621,7635
4645,1621,7635
4469,1636,7873
4469,1636,7873
4469,1636,7873
4469,1636,7873
4469,1636,7873
4469,1636,7873
4469,1636,7873
4469,1636,7873
4469,1595,8081
4315,1595,8081
4315,1595,8081
4315,1595,8081
4315,1595,8081
4315,1595,8081
4315,1595,8081
4315,1595,8081
4315,1595,8081
4315,1595,8081
4135,1635,8327
4135,1635,8327
4135,1635,8327
4135,1635,8327
4135,1635,8327
4135,1635,8327
4135,1635,8327
4135,1635,8327
4135,1635,8327
4135,1635,8327
3834,1587,8630
3834,1587,8630
3834,1587,8630
3834,1587,8630
3834,1587,8630
3834,1587,8630
3834,1587,8630
3834,1587,8630
3459,1606,8852
3134,1566,9062
3134,1566,9062
3134,1566,9062
3134,1566,9062
3134,1566,9062
3134,1566,9062
3134,1566,9062
3134,1566,9062
2810,1601,9140
2810,1601,9140
2810,1601,9140
2810,1601,9140
2810,1601,9140
2810,1601,9140
2810,1601,9140
2810,1601,9140
2810,1601,9140
2810,1601,9140
2553,1627,9313
2553,1627,9313
2553,1627,9313
2553,1627,9313
2553,1627,9313
2553,1627,9313
2553,1627,9313
2553,1627,9313
2553,1627,9313
2553,1627,9307
2293,1594,9307
2293,1594,9307
2293,1594,9307
2293,1594,9307
2293,1594,9307
2293,1594,9307
2293,1594,9307
2293,1594,9307
2293,1594,9307
1999,1566,9278
1999,1566,9278
1999,1566,9278
1999,1566,9278
1999,1566,9278
1999,1566,9278
1999,1566,9278
1999,1566,9278
1999,1566,9278
1720,1560,9332
1720,1560,9332
1720,1560,9332
1720,1560,9332
1720,1560,9332
1720,1560,9332
1720,1560,9332
1720,1560,9332
1720,1560,9332
1540,1565,9360
1540,1565,9360
1540,1565,9360
1540,1565,9360
1540,1565,9360
1540,1565,9360
1540,1565,9360
1540,1565,9360
1540,1565,9360
1483,1548,9356
1483,1548,9356
1483,1548,9356
1483,1548,9356
1483,1548,9356
1483,1548,9356
1483,1548,9356
1483,1548,9356
1483,1548,9356
1468,1587,9302
1468,1587,9302
1468,1587,9302
1468,1587,9302
1468,1587,9302
1468,1587,9302
1468,1587,9302
1468,1587,9302
1468,1587,9302
1508,1575,9326
1508,1575,9326
1508,1575,9326
1508,1575,9326
1508,1575,9326
1508,1575,9326
1508,1575,9326
1508,1575,9326
1508,1575,9326
1586,1573,9292
1586,1573,9292
1586,1573,9292
1586,1573,9292
1586,1573,9292
1586,1573,9292
1586,1573,9292
1586,1573,9292
1558,1630,9345
1558,1630,9345
1558,1630,9345
1558,1630,9345
1558,1630,9345
1558,1630,9345
1558,1630,9345
1558,1630,9345
1558,1630,9345
1558,1630,9345
1562,1638,9335
1562,1638,9335
1562,1638,9335
1562,1638,9335
1562,1638,9335
1562,1638,9335
1562,1638,9335
1562,1638,9335
1562,1638,9309
1599,1628,9309
1599,1628,9309
1599,1628,9309
1599,1628,9309
1599,1628,9309
1599,1628,9309
1599,1628,9309
1599,1628,9309
1599,1628,9309
1673,1676,9366
1673,1676,9366
1673,1676,9366
1673,1676,9366
1673,1676,9366
1673,1676,9366
1673,1676,9366
1673,1676,9366
1673,1676,9366
1673,1676,9366
1692,1735,9392
1692,1735,9392
1692,1735,9392
1692,1735,9392
1692,1735,9392
1692,1735,9392
1692,1735,9392
1692,1735,9392
1692,1735,9392
1696,1728,9390
1696,1728,9390
1696,1728,9390
1696,1728,9390
1696,1728,9390
1696,1728,9390
1696,1728,9390
1696,1728,9390
1696,1728,9390
1771,1705,9338
1771,1705,9338
1771,1705,9338
1771,1705,9338
1771,1705,9338
1771,1705,9338
1771,1705,9338
1771,1705,9338
1771,1705,9338
1881,1758,9337
1881,1758,9337
1881,1758,9337
1881,1758,9337
1881,1758,9337
1881,1758,9337
1881,1758,9337
1881,1758,9337
1881,1758,9337
2043,1734,9364
2043,1734,9364
2043,1734,9364
2043,1734,9364
2043,1734,9364
2043,1734,9364
2043,1734,9364
2043,1734,9364
2043,1734,9364
2215,1755,9334
2215,1755,9334
2215,1755,9334
2215,1755,9334
2215,1755,9334
2215,1755,9334
2215,1755,9334
2215,1755,9334
2215,1755,9334
2281,1764,9353
2281,1764,9353
2281,1764,9353
2281,1764,9353
2281,1764,9353
2281,1764,9353
2281,1764,9353
2281,1764,9353
2281,1764,9353
2382,1765,9309
2382,1765,9309
2382,1765,9309
2382,1765,9309
2382,1765,9309
2382,1765,9309
2382,1765,9309
2382,1765,9309
2382,1765,9309
2498,1785,9333
2498,1785,9333
2498,1785,9333
2498,1785,9333
2498,1785,9333
2498,1785,9333
2498,1785,9333
2498,1785,9333
2498,1785,9333
2568,1786,9284
2568,1786,9284
2568,1786,9284
2568,1786,9284
2568,1786,9284
2568,1786,9284
2568,1786,9284
2568,1786,9284
2568,1786,9284
2588,1762,9289
2588,1762,9289
2588,1762,9289
2588,1762,9289
2588,1762,9289
2588,1762,9289
2588,1762,9289
2588,1762,9289
2588,1762,9289
2647,1742,9242
2647,1742,9242
2647,1742,9242
2647,1742,9242
2647,1742,9242
2647,1742,9242
2647,1742,9242
2647,1742,9242
2647,1742,9242
2647,1742,9242
2799,1756,9212
2799,1756,9212
2799,1756,9212
2799,1756,9212
2799,1756,9212
2799,1756,9212
2799,1756,9212
2799,1756,9212
2799,1756,9212
2892,1788,9218
2892,1788,9218
2892,1788,9218
2892,1788,9218
2936,1757,9168
2936,1757,9168
2936,1757,9168
2936,1757,9168
2936,1757,9168
2936,1757,9168
2936,1757,9168
2936,1757,9168
2936,1757,9168
2936,1757,9168
3075,1793,9110
3075,1793,9110
3075,1793,9110
3075,1793,9110
3075,1793,9110
3075,1793,9110
3075,1793,9110
3075,1793,9110
3139,1795,9103
3139,1795,9103
3139,1795,9103
3139,1795,9103
3139,1795,9103
3139,1795,9103
3139,1795,9103
3139,1795,9103
3139,1795,9103
3226,1759,9068
3226,1759,9068
3226,1759,9068
3226,1759,9068
3226,1759,9068
3226,1759,9068
3226,1759,9068
3226,1759,9068
3226,1759,9068
3354,1793,8983
3354,1793,8983
3354,1793,8983
3354,1793,8983
3354,1793,8983
3354,1793,8983
3354,1793,8983
3354,1793,8983
3354,1793,8983
3481,1779,8936
3481,1779,8936
3481,1779,8936
3481,1779,8936
3481,1779,8936
3481,1779,8936
3481,1779,8936
3481,1779,8936
3481,1779,8936
3481,1779,8936
3607,1767,8837
3607,1767,8837
3607,1767,8837
3607,1767,8837
3607,1767,8837
3607,1767,8837
3607,1767,8837
3607,1767,8837
3607,1767,8837
3701,1746,8706
3701,1746,8706
3701,1746,8706
3701,1746,8706
3701,1746,8706
3701,1746,8706
3701,1746,8706
3701,1746,8706
3701,1746,8706
3854,1721,8661
3854,1721,8661
3854,1721,8661
3854,1721,8661
3854,1721,8661
3854,1721,8661
3854,1721,8661
3854,1721,8661
3854,1721,8661
3969,1709,8539
3969,1709,8539
3969,1709,8539
3969,1709,8539
3969,1709,8539
3969,1709,8539
3969,1709,8539
3969,1709,8539
3969,1709,8539
4056,1755,8440
4056,1755,8440
4056,1755,8440
4056,1755,8440
4056,1755,8440
4056,1755,8440
4056,1755,8440
4056,1755,8440
4056,1755,8440
4056,1755,8440
4148,1733,8357
4148,1733,8357
4148,1733,8357
4148,1733,8357
4148,1733,8357
4148,1733,8357
4148,1733,8357
4148,1733,8357
4148,1733,8357
4251,1703,8287
4251,1703,8287
4251,1703,8287
4251,1703,8287
4251,1703,8287
4251,1703,8287
4251,1703,8287
4251,1703,8287
4284,1728,8129
4284,1728,8129
4284,1728,8129
4284,1728,8129
4284,1728,8129
4284,1728,8129
4284,1728,8129
4284,1728,8129
4284,1728,8129
4372,1757,8009
4372,1757,8009
4372,1757,8009
4372,1757,8009
4372,1757,8009
4372,1757,8009
4372,1757,8009
4372,1757,8009
4372,1757,8009
4481,1758,7884
4481,1758,7884
4481,1758,7884
4481,1758,7884
4481,1758,7884
4481,1758,7884
4481,1758,7884
4481,1758,7884
4481,1758,7884
4481,1767,7748
4567,1767,7748
4567,1767,7748
4567,1767,7748
4567,1767,7748
4567,1767,7748
4567,1767,7748
4567,1767,7748
4567,1767,7748
4681,1783,7641
4681,1783,7641
4681,1783,7641
4681,1783,7641
4681,1783,7641
4681,1783,7641
4681,1783,7641
4681,1783,7641
4681,1783,7641
4748,1799,7516
4748,1799,7516
4748,1799,7516
4748,1799,7516
4748,1799,7516
4748,1799,7516
4748,1799,7516
4748,1799,7516
4748,1799,7516
4748,1799,7516
4850,1813,7287
4850,1813,7287
4850,1813,7287
4850,1813,7287
4850,1813,7287
4850,1813,7287
4850,1813,7287
4850,1813,7287
4850,1813,7287
4850,1813,7287
4928,1822,7011
4928,1822,7011
4928,1822,7011
4928,1822,7011
4928,1822,7011
4928,1822,7011
4928,1822,7011
4928,1822,7011
4928,1822,7011
5004,1858,6649
5004,1858,6649
5004,1858,6649
5004,1858,6649
5004,1858,6649
5004,1858,6649
5004,1858,6649
5004,1858,6649
5004,1858,6649
5050,1934,6533
5050,1934,6533
5050,1934,6533
5050,1934,6533
5050,1934,6533
5050,1934,6533
5050,1934,6533
5050,1934,6533
5043,1938,6357
5043,1938,6357
5043,1938,6357
5043,1938,6357
5043,1938,6357
5043,1938,6357
5043,1938,6357
5043,1938,6357
5043,1938,6357
5074,1954,6178
5074,1954,6178
5074,1954,6178
5074,1954,6178
5074,1954,6178
5074,1954,6178
5074,1954,6178
5074,1954,6178
5074,1954,6178
5088,1921,6026
5088,1921,6026
5088,1921,6026
5088,1921,6026
5088,1921,6026
5088,1921,6026
5088,1921,6026
5088,1921,6026
5088,1921,6026
5092,1987,5916
5092,1987,5916
5092,1987,5916
5092,1987,5916
5092,1987,5916
5092,1987,5916
5092,1987,5916
5092,1987,5916
5092,1987,5916
5092,1987,5916
5070,1978,5924
5070,1978,5924
5070,1978,5924
5070,1978,5924
5070,1978,5924
5070,1978,5924
5073,1995,6073
5073,1995,6073
5073,1995,6073
5073,1995,6073
5073,1995,6073
5073,1995,6073
5073,1995,6073
5073,1995,6073
5025,1868,6498
5025,1868,6498
5025,1868,6498
5025,1868,6498
5025,1868,6498
5025,1868,6498
5025,1868,6498
5025,1868,6498
5025,1868,6498
4946,1817,6948
4946,1817,6948
4946,1817,6948
4946,1817,6948
4946,1817,6948
4946,1817,6948
4946,1817,6948
4946,1817,6948
4946,1817,6948
4772,1731,7469
4772,1731,7469
4772,1731,7469
4772,1731,7469
4772,1731,7469
4772,1731,7469
4772,1731,7469
4772,1731,7469
4772,1731,7469
4506,1703,7887
4506,1703,7887
4506,1703,7887
4506,1703,7887
4506,1703,7887
4506,1703,7887
4506,1703,7887
4506,1703,7887
4169,1686,8274
4169,1686,8274
4169,1686,8274
4169,1686,8274
4169,1686,8274
4169,1686,8274
4169,1686,8274
4169,1686,8274
4169,1686,8274
3896,1715,8618
3896,1715,8618
3896,1715,8618
3896,1715,8618
3896,1715,8618
3896,1715,8618
3896,1715,8618
3896,1715,8618
3896,1715,8618
3896,1715,8618
3697,1798,8809
3697,1798,8809
3697,1798,8809
3697,1798,8809
3697,1798,8809
3697,1798,8809
3697,1798,8809
3697,1798,8809
3464,1748,8950
3464,1748,8950
3464,1748,8950
3464,1748,8950
3464,1748,8950
3464,1748,8950
3464,1748,8950
3464,1748,8950
3464,1748,8950
3464,1748,8950
3254,1729,9094
3254,1729,9094
3254,1729,9094
3254,1729,9094
3254,1729,9094
3254,1729,9094
3254,1729,9094
3254,1729,9094
3254,1729,9094
3254,1729,9094
3117,1745,9130
3117,1745,9130
3117,1745,9130
3117,1745,9130
3117,1745,9130
3117,1745,9130
3117,1745,9130
3117,1745,9130
3117,1745,9130
2848,1766,9242
2848,1766,9242
2848,1766,9242
2848,1766,9242
2848,1766,9242
2848,1766,9242
2848,1766,9242
2848,1766,9242
2848,1766,9242
2595,1764,9315
2595,1764,9315
2595,1764,9315
2595,1764,9315
2595,1764,9315
2595,1764,9315
2595,1764,9315
2595,1764,9315
2595,1764,9315
2364,1794,9340
2364,1794,9340
2364,1794,9340
2364,1794,9340
2364,1794,9340
2364,1794,9340
2364,1794,9340
2364,1794,9340
2364,1794,9340
2348,1770,9333
2348,1770,9333
2348,1770,9333
2348,1770,9333
2348,1770,9333
2348,1770,9333
2348,1770,9333
2348,1770,9333
2386,1763,9277
2386,1763,9277
2386,1763,9277
2386,1763,9277
2386,1763,9277
2386,1763,9277
2386,1763,9277
2386,1763,9277
2386,1763,9277
2386,1763,9303
2490,1780,9303
2490,1780,9303
2490,1780,9303
2490,1780,9303
2490,1780,9303
2490,1780,9303
2490,1780,9303
2490,1780,9303
2490,1780,9303
2540,1773,9341
2540,1773,9341
2540,1773,9341
2540,1773,9341
2540,1773,9341
2540,1773,9341
2540,1773,9341
2540,1773,9341
2540,1773,9341
2482,1743,9321
2482,1743,9321
2482,1743,9321
2482,1743,9321
2482,1743,9321
2482,1743,9321
2482,1743,9321
2482,1743,9321
2482,1743,9321
2504,1791,9330
2504,1791,9330
2504,1791,9330
2504,1791,9330
2504,1791,9330
2504,1791,9330
2504,1791,9330
2504,1791,9330
2504,1791,9330
2651,1855,9289
2651,1855,9289
2651,1855,9289
2651,1855,9289
2651,1855,9289
2651,1855,9289
2651,1855,9289
2651,1855,9289
2651,1855,9289
2687,1909,9313
2687,1909,9313
2687,1909,9313
2687,1909,9313
2687,1909,9313
2687,1909,9313
2687,1909,9313
2687,1909,9313
2687,1909,9313
2687,1909,9313
2695,1952,9342
2695,1952,9342
2695,1952,9342
2695,1952,9342
2695,1952,9342
2695,1952,9342
2695,1952,9342
2695,1952,9342
2695,1952,9342
2662,1911,9335
2662,1911,9335
2662,1911,9335
2662,1911,9335
2662,1911,9335
2662,1911,9335
2662,1911,9335
2662,1911,9335
2662,1911,9335
2638,1933,9340
2638,1933,9340
2638,1933,9340
2638,1933,9340
2638,1933,9340
2638,1933,9340
2638,1933,9340
2638,1933,9340
2638,1933,9340
2652,1983,9382
2652,1983,9382
2652,1983,9382
2652,1983,9382
2652,1983,9382
2652,1983,9382
2652,1983,9382
2652,1983,9382
2652,1983,9382
2667,1975,9317
2667,1975,9317
2667,1975,9317
2667,1975,9317
2667,1975,9317
2667,1975,9317
2667,1975,9317
2667,1975,9317
2667,1975,9317
2696,1980,9339
2696,1980,9339
2696,1980,9339
2696,1980,9339
2696,1980,9339
2696,1980,9339
2696,1980,9339
2696,1980,9339
2696,1980,9339
2727,1995,9330
2727,1995,9330
2727,1995,9330
2727,1995,9330
2729,2049,9355
2729,2049,9355
2729,2049,9355
2729,2049,9355
2729,2049,9355
2729,2049,9355
2729,2049,9355
2729,2049,9355
2729,2049,9355
2791,2043,9283
2791,2043,9283
2791,2043,9283
2791,2043,9283
2791,2043,9283
2791,2043,9283
2791,2043,9283
2791,2043,9283
2791,2043,9283
2791,2043,9283
2904,2047,9333
2904,2047,9333
2904,2047,9333
2904,2047,9333
2904,2047,9333
2904,2047,9333
2904,2047,9333
2904,2047,9333
2904,2047,9333
2996,2029,9248
2996,2029,9248
2996,2029,9248
2996,2029,9248
2996,2029,9248
2996,2029,9248
2996,2029,9248
2996,2029,9248
2996,2029,9248
3173,2060,9147
3173,2060,9147
3173,2060,9147
3173,2060,9147
3173,2060,9147
3173,2060,9147
3173,2060,9147
3173,2060,9147
3173,2060,9147
3401,2011,9061
3401,2011,9061
3401,2011,9061
3401,2011,9061
3401,2011,9061
3401,2011,9061
3401,2011,9061
3401,2011,9061
3401,2011,9061
3588,1996,8929
3588,1996,8929
3588,1996,8929
3588,1996,8929
3588,1996,8929
3588,1996,8929
3588,1996,8929
3588,1996,8929
3770,1965,8807
3770,1965,8807
3770,1965,8807
3770,1965,8807
3770,1965,8807
3770,1965,8807
3770,1965,8807
3770,1965,8807
3770,1965,8807
3770,1965,8807
4000,1974,8668
4000,1974,8668
4000,1974,8668
4000,1974,8668
4000,1974,8668
4000,1974,8668
4000,1974,8668
4000,1974,8668
4000,1974,8668
4064,1998,8535
4064,1998,8535
4064,1998,8535
4064,1998,8535
4064,1998,8535
4064,1998,8535
4064,1998,8535
4064,1998,8535
4064,1998,8535
4162,1988,8371
4162,1988,8371
4162,1988,8371
4162,1988,8371
4162,1988,8371
4162,1988,8371
4162,1988,8371
4162,1988,8371
4162,1988,8371
4423,2027,8168
4423,2027,8168
4423,2027,8168
4423,2027,8168
4423,2027,8168
4423,2027,8168
4423,2027,8168
4423,2027,8168
4423,2027,8168
4528,2037,7990
4528,2037,7990
4528,2037,7990
4528,2037,7990
4528,2037,7990
4528,2037,7990
4528,2037,7990
4528,2037,7990
4528,2037,7990
4592,2010,7892
4592,2010,7892
4592,2010,7892
4592,2010,7892
4592,2010,7892
4592,2010,7892
4592,2010,7892
4592,2010,7892
4592,2010,7892
4592,2010,7892
4686,2020,7738
4686,2020,7738
4686,2020,7738
4686,2020,7738
4686,2020,7738
4686,2020,7738
4686,2020,7738
4686,2020,7738
4686,2020,7738
4810,2049,7592
4810,2049,7592
4810,2049,7592
4810,2049,7592
4810,2049,7592
4810,2049,7592
4810,2049,7592
4810,2049,7592
4810,2049,7592
4865,2046,7402
4865,2046,7402
4865,2046,7402
4865,2046,7402
4865,2046,7402
4865,2046,7402
4865,2046,7402
4865,2046,7402
4977,2105,7233
4977,2105,7233
4977,2105,7233
4977,2105,7233
4977,2105,7233
4977,2105,7233
4977,2105,7233
4977,2105,7233
4977,2105,7233
5020,2083,7009
5020,2083,7009
5020,2083,7009
5020,2083,7009
5020,2083,7009
5020,2083,7009
5020,2083,7009
5020,2083,7009
5020,2083,7009
5020,2083,7009
5083,2120,6746
5083,2120,6746
5083,2120,6746
5083,2120,6746
5083,2120,6746
5083,2120,6746
5083,2120,6746
5083,2120,6746
5083,2120,6746
5137,2125,6507
5137,2125,6507
5137,2125,6507
5137,2125,6507
5137,2125,6507
5137,2125,6507
5137,2125,6507
5137,2125,6507
5137,2125,6507
5099,2147,6239
5099,2147,6239
5099,2147,6239
5099,2147,6239
5099,2147,6239
5099,2147,6239
5099,2147,6239
5099,2147,6239
5099,2147,6239
5146,2144,5997
5146,2144,5997
5146,2144,5997
5146,2144,5997
5146,2144,5997
5146,2144,5997
5146,2144,5997
5146,2144,5997
5146,2144,5997
5118,2218,5817
5118,2218,5817
5118,2218,5817
5118,2218,5817
5118,2218,5817
5118,2218,5817
5118,2218,5817
5118,2218,5817
5118,2218,5817
5085,2249,5611
5085,2249,5611
5085,2249,5611
5085,2249,5611
5085,2249,5611
5085,2249,5611
5085,2249,5611
5085,2249,5611
5085,2249,5611
5043,2337,5336
5043,2337,5336
5043,2337,5336
5043,2337,5336
5043,2337,5336
5043,2337,5336
5043,2337,5336
5043,2337,5336
5043,2337,5336
5043,2337,5336
4997,2368,5220
4997,2368,5220
4997,2368,5220
4997,2368,5220
4997,2368,5220
4997,2368,5220
4997,2368,5220
4997,2368,5220
4988,2359,5238
4988,2359,5238
4988,2359,5238
4988,2359,5238
4988,2359,5238
4988,2359,5238
4988,2359,5238
4988,2359,5238
4988,2359,5238
4996,2307,5291
4996,2307,5291
4996,2307,5291
4996,2307,5291
5045,2356,5363
5045,2356,5363
5045,2356,5363
5045,2356,5363
5045,2356,5363
5045,2356,5363
5045,2356,5363
5045,2356,5363
5045,2356,5363
5045,2356,5363
5058,2301,5444
5058,2301,5444
5058,2301,5444
5058,2301,5444
