X,Y,Z
-1360,4224,9992
-1360,4224,9992
-1360,4224,9992
-1371,4252,10011
-1371,4252,10011
-1371,4252,10011
-1371,4252,10011
-1371,4252,10011
-1371,4252,10011
-1371,4252,10011
-1371,4252,10011
-1371,4252,10011
-1383,4238,10018
-1383,4238,10018
-1383,4238,10018
-1383,4238,10018
-1383,4238,10018
-1383,4238,10018
-1383,4238,10018
-1383,4238,10018
-1383,4238,10018
-1389,4260,10034
-1389,4260,10034
-1389,4260,10034
-1389,4260,10034
-1389,4260,10034
-1389,4260,10034
-1389,4260,10034
-1389,4260,10034
-1389,4260,10034
-1370,4241,10048
-1370,4241,10048
-1370,4241,10048
-1370,4241,10048
-1370,4241,10048
-1370,4241,10048
-1370,4241,10048
-1370,4241,10048
-1370,4241,10048
-1414,4247,10044
-1414,4247,10044
-1414,4247,10044
-1414,4247,10044
-1414,4247,10044
-1414,4247,10044
-1414,4247,10044
-1414,4247,10044
-1414,4247,10044
-1368,4218,10041
-1368,4218,10041
-1368,4218,10041
-1368,4218,10041
-1368,4218,10041
-1368,4218,10041
-1368,4218,10041
-1368,4218,10041
-1368,4218,10041
-1368,4218,10041
-1363,4228,10044
-1363,4228,10044
-1363,4228,10044
-1363,4228,10044
-1363,4228,10044
-1363,4228,10044
-1363,4228,10044
-1363,4228,10044
-1363,4228,10044
-1427,4346,10014
-1427,4346,10014
-1427,4346,10014
-1427,4346,10014
-1427,4346,10014
-1427,4346,10014
-1427,4346,10014
-1427,4346,10014
-1427,4346,10014
-1427,4346,10014
-1488,4311,10030
-1488,4311,10030
-1488,4311,10030
-1488,4311,10030
-1488,4311,10030
-1488,4311,10030
-1488,4311,10030
-1488,4311,10030
-1488,4311,10030
-1245,3986,9982
-1245,3986,9982
-1245,3986,9982
-1245,3986,9982
-1245,3986,9982
-1245,3986,9982
-1245,3986,9982
-769,3725,9830
-769,3725,9830
-769,3725,9830
-769,3725,9830
-769,3725,9830
-769,3725,9830
-769,3725,9830
-769,3725,9830
-769,3725,9830
-418,3614,9645
-418,3614,9645
-418,3614,9645
-418,3614,9645
-418,3614,9645
-418,3614,9645
-418,3614,9645
-418,3614,9645
-418,3614,9645
-264,3522,9538
-264,3522,9538
-264,3522,9538
-264,3522,9538
-264,3522,9538
-264,3522,9538
-264,3522,9538
-264,3522,9538
-264,3522,9538
-264,3415,9542
-269,3415,9542
-269,3415,9542
-269,3415,9542
-269,3415,9542
-269,3415,9542
-269,3415,9542
-269,3415,9542
-269,3415,9542
-269,3415,9542
-459,3742,9501
-459,3742,9501
-459,3742,9501
-459,3742,9501
-459,3742,9501
-459,3742,9501
-459,3742,9501
-459,3742,9501
-459,3742,9501
-866,3934,9614
-866,3934,9614
-866,3934,9614
-866,3934,9614
-866,3934,9614
-866,3934,9614
-866,3934,9614
-866,3934,9614
-866,3934,9614
-1013,4138,9698
-1013,4138,9698
-1013,4138,9698
-1013,4138,9698
-1013,4138,9698
-1013,4138,9698
-1013,4138,9698
-1013,4138,9698
-1013,4138,9698
-1164,4187,9744
-1164,4187,9744
-1164,4187,9744
-1164,4187,9744
-1164,4187,9744
-1164,4187,9744
-1164,4187,9744
-1164,4187,9744
-1164,4187,9744
-1642,4219,9763
-1642,4219,9763
-1642,4219,9763
-1642,4219,9763
-1642,4219,9763
-1642,4219,9763
-1642,4219,9763
-1642,4219,9763
-1642,4219,9763
-1642,4219,9763
-1832,4540,9675
-1832,4540,9675
-1832,4540,9675
-1832,4540,9675
-1832,4540,9675
-1832,4540,9675
-1832,4540,9675
-1832,4540,9675
-1751,4647,9657
-1751,4647,9657
-1751,4647,9657
-1751,4647,9657
-1751,4647,9657
-1751,4647,9657
-1751,4647,9657
-2129,4988,9478
-2129,4988,9478
-2129,4988,9478
-2129,4988,9478
-2129,4988,9478
-2129,4988,9478
-2129,4988,9478
-2129,4988,9478
-2129,4988,9478
-2129,4988,9478
-2405,4902,9506
-2405,4902,9506
-2405,4902,9506
-2405,4902,9506
-2405,4902,9506
-2405,4902,9506
-2405,4902,9506
-2405,4902,9506
-2405,4902,9506
-2854,4426,9696
-2854,4426,9696
-2854,4426,9696
-2854,4426,9696
-2854,4426,9696
-2854,4426,9696
-2854,4426,9696
-2854,4426,9696
-2854,4426,9696
-2771,4122,9822
-2771,4122,9822
-2771,4122,9822
-2771,4122,9822
-2771,4122,9822
-2771,4122,9822
-2771,4122,9822
-2771,4122,9822
-2771,4122,9822
-2738,3827,9915
-2738,3827,9915
-2738,3827,9915
-2738,3827,9915
-2738,3827,9915
-2738,3827,9915
-2738,3827,9915
-2738,3827,9915
-2738,3827,9915
-3103,3278,9873
-3103,3278,9873
-3221,2996,9795
-3221,2996,9795
