timestamp_ms,heading_deg,speed_ms,speed_src,pos_x_m,pos_y_m,lat,lon,pos_src,mag_x_raw,mag_y_raw,mag_z_raw,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,mag_x_cal,mag_y_cal,mag_z_cal,accel_x_cal,accel_y_cal,accel_z_cal,gyro_x_cal,gyro_y_cal,gyro_z_cal,pitch_deg,roll_deg
62605,291.13,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,28.588,20.769,136.232,-0.020,-0.106,-0.973,0.001,-0.050,0.174,4.286,-21.942,46.187,-0.026,-0.113,-0.981,0.007,0.026,0.215,-1.64,5.43
62709,292.73,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,29.202,21.061,136.247,-0.041,-0.100,-0.979,-0.007,-0.038,0.198,4.878,-21.646,46.202,-0.047,-0.107,-0.986,-0.001,0.039,0.239,-1.62,5.49
62817,294.67,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,29.407,21.704,135.311,-0.028,-0.111,-0.999,-0.009,-0.034,0.228,5.078,-20.998,45.255,-0.035,-0.118,-1.006,-0.002,0.043,0.269,-1.56,5.55
62925,296.45,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,30.020,21.909,136.597,-0.060,-0.099,-0.991,-0.002,-0.043,0.239,5.662,-20.780,46.561,-0.067,-0.106,-0.998,0.004,0.034,0.280,-1.62,5.61
63033,297.68,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,30.737,21.353,135.925,-0.050,-0.093,-0.987,-0.002,-0.044,0.196,6.359,-21.356,45.869,-0.056,-0.101,-0.995,0.004,0.033,0.237,-1.82,5.58
63141,299.62,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,31.497,22.318,136.378,-0.007,-0.084,-0.989,-0.005,-0.033,0.205,7.086,-20.370,46.334,-0.014,-0.091,-0.996,0.001,0.044,0.246,-1.75,5.55
63241,301.54,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,31.321,22.274,135.940,-0.002,-0.094,-0.993,-0.001,-0.041,0.215,6.919,-20.418,45.889,-0.008,-0.101,-1.000,0.006,0.035,0.256,-1.66,5.53
63349,303.52,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,31.979,22.011,135.998,-0.026,-0.089,-0.995,-0.003,-0.036,0.231,7.554,-20.689,45.942,-0.033,-0.097,-1.003,0.003,0.041,0.272,-1.58,5.48
63458,305.61,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,33.017,22.362,136.232,-0.019,-0.098,-0.990,0.001,-0.034,0.241,8.553,-20.333,46.177,-0.025,-0.106,-0.998,0.007,0.042,0.283,-1.55,5.49
63558,307.45,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,33.192,22.318,136.057,-0.049,-0.094,-0.995,-0.001,-0.041,0.250,8.723,-20.380,45.998,-0.056,-0.101,-1.003,0.005,0.036,0.291,-1.57,5.54
63663,308.80,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,33.587,22.493,135.691,-0.066,-0.095,-0.992,-0.004,-0.037,0.222,9.105,-20.205,45.626,-0.073,-0.102,-0.999,0.002,0.040,0.264,-1.75,5.52
63772,310.37,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,34.449,23.020,136.349,-0.040,-0.089,-0.991,-0.001,-0.043,0.195,9.932,-19.666,46.294,-0.047,-0.096,-0.998,0.006,0.033,0.236,-1.87,5.51
63880,312.17,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,35.267,23.268,136.027,-0.034,-0.090,-0.990,-0.003,-0.040,0.211,10.722,-19.418,45.965,-0.041,-0.097,-0.997,0.003,0.037,0.252,-1.81,5.50
63988,314.19,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,34.741,24.101,135.969,-0.033,-0.085,-0.997,-0.001,-0.034,0.234,10.211,-18.566,45.916,-0.040,-0.092,-1.004,0.005,0.042,0.275,-1.75,5.50
64096,316.27,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,35.852,24.335,135.881,-0.032,-0.092,-0.990,-0.001,-0.033,0.262,11.283,-18.332,45.823,-0.038,-0.099,-0.997,0.006,0.044,0.303,-1.69,5.50
64204,318.58,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,36.393,24.847,135.691,-0.035,-0.094,-0.989,0.001,-0.031,0.280,11.803,-17.813,45.632,-0.042,-0.101,-0.996,0.007,0.046,0.321,-1.63,5.49
64312,320.76,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,36.568,25.051,135.940,-0.028,-0.096,-0.992,0.001,-0.038,0.270,11.970,-17.603,45.885,-0.034,-0.104,-0.999,0.007,0.039,0.312,-1.63,5.49
64420,322.51,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,37.007,25.270,135.501,-0.062,-0.082,-0.992,-0.002,-0.035,0.249,12.395,-17.385,45.439,-0.068,-0.089,-0.999,0.004,0.042,0.290,-1.75,5.45
64523,323.66,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,37.548,25.650,135.925,-0.072,-0.085,-0.987,-0.002,-0.042,0.184,12.913,-16.995,45.870,-0.078,-0.093,-0.995,0.004,0.035,0.225,-1.98,5.39
64631,324.83,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.293,25.709,136.174,-0.056,-0.093,-0.996,-0.006,-0.042,0.138,13.631,-16.936,46.119,-0.063,-0.100,-1.004,0.000,0.034,0.179,-2.11,5.36
64731,325.89,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.161,25.475,136.510,-0.028,-0.090,-0.989,-0.006,-0.049,0.120,13.503,-17.171,46.459,-0.035,-0.098,-0.997,-0.000,0.027,0.162,-2.13,5.36
64839,327.64,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.936,26.323,136.130,-0.021,-0.097,-0.988,-0.004,-0.042,0.161,14.249,-16.312,46.076,-0.027,-0.104,-0.995,0.002,0.035,0.202,-2.01,5.40
64947,329.62,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,39.243,26.469,136.495,-0.036,-0.096,-0.994,-0.003,-0.037,0.201,14.542,-16.161,46.447,-0.043,-0.104,-1.001,0.004,0.040,0.242,-1.89,5.41
65055,331.54,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,39.462,26.586,136.524,-0.051,-0.090,-0.990,-0.002,-0.033,0.225,14.753,-16.042,46.477,-0.058,-0.097,-0.997,0.004,0.044,0.266,-1.85,5.43
65163,333.56,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,39.535,28.062,137.021,-0.031,-0.090,-0.989,-0.001,-0.035,0.231,14.815,-14.530,46.995,-0.038,-0.097,-0.997,0.005,0.042,0.272,-1.81,5.43
65271,335.55,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.631,28.223,136.919,-0.041,-0.087,-0.991,-0.004,-0.033,0.228,15.873,-14.372,46.886,-0.048,-0.094,-0.998,0.002,0.043,0.269,-1.76,5.38
65379,336.75,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.061,28.310,136.744,-0.091,-0.075,-0.994,-0.005,-0.038,0.148,15.323,-14.281,46.712,-0.098,-0.082,-1.002,0.002,0.039,0.190,-2.01,5.32
65489,337.81,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.573,28.968,137.270,-0.028,-0.092,-0.998,-0.009,-0.046,0.096,15.812,-13.607,47.250,-0.035,-0.099,-1.006,-0.002,0.031,0.137,-2.02,5.30
65598,339.28,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.894,28.924,136.890,-0.043,-0.084,-0.987,-0.003,-0.051,0.118,16.124,-13.656,46.861,-0.050,-0.091,-0.995,0.003,0.026,0.159,-1.93,5.31
65703,339.11,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.158,29.450,136.057,-0.075,-0.120,-0.952,-0.010,-0.056,-0.056,16.380,-13.128,46.018,-0.082,-0.128,-0.960,-0.004,0.021,-0.015,-2.48,5.20
65811,339.57,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.675,29.231,136.364,-0.030,-0.105,-0.984,-0.022,-0.065,-0.034,15.914,-13.347,46.331,-0.037,-0.112,-0.992,-0.016,0.011,0.007,-2.34,5.17
65919,340.06,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.041,29.465,136.232,-0.048,-0.107,-1.015,-0.011,-0.070,-0.030,16.267,-13.111,46.197,-0.055,-0.114,-1.022,-0.005,0.007,0.011,-2.26,5.20
66027,340.43,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.158,28.895,136.451,-0.041,-0.100,-0.983,-0.008,-0.066,-0.030,16.380,-13.691,46.414,-0.048,-0.107,-0.990,-0.002,0.010,0.011,-2.22,5.23
66135,340.75,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.216,28.822,137.255,-0.033,-0.097,-0.988,-0.013,-0.056,-0.033,16.433,-13.759,47.230,-0.039,-0.104,-0.996,-0.007,0.020,0.008,-2.17,5.26
66243,341.06,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.245,28.968,136.671,-0.023,-0.091,-0.999,-0.010,-0.056,-0.037,16.463,-13.615,46.637,-0.029,-0.098,-1.006,-0.004,0.021,0.004,-2.12,5.27
66351,341.20,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.339,29.158,136.378,-0.032,-0.095,-0.997,-0.013,-0.058,-0.027,15.590,-13.420,46.347,-0.039,-0.102,-1.004,-0.006,0.019,0.014,-2.09,5.30
66460,341.38,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.851,29.144,136.773,-0.029,-0.098,-0.984,-0.021,-0.058,-0.025,16.082,-13.433,46.745,-0.035,-0.106,-0.992,-0.015,0.019,0.016,-2.03,5.31
66569,341.72,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.968,28.954,136.787,0.065,-0.091,-1.011,-0.003,-0.047,0.013,16.195,-13.628,46.757,0.059,-0.098,-1.018,0.004,0.030,0.054,-1.87,5.25
66674,342.89,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.909,28.910,137.284,0.022,-0.086,-0.991,-0.006,-0.032,0.124,16.136,-13.668,47.262,0.016,-0.093,-0.999,0.000,0.045,0.165,-1.61,5.27
66782,344.64,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.763,29.421,136.101,-0.054,-0.075,-0.993,-0.001,-0.035,0.262,15.999,-13.155,46.064,-0.060,-0.082,-1.000,0.005,0.042,0.303,-1.35,5.23
66886,346.31,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.289,29.743,136.875,-0.043,-0.089,-0.989,0.002,-0.035,0.254,16.502,-12.822,46.852,-0.050,-0.096,-0.996,0.009,0.041,0.295,-1.42,5.22
66994,348.21,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.158,30.298,136.714,0.001,-0.086,-0.998,-0.002,-0.021,0.292,16.373,-12.256,46.694,-0.006,-0.093,-1.006,0.004,0.056,0.333,-1.35,5.23
67102,350.71,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.005,31.467,137.357,0.007,-0.079,-0.996,0.004,-0.023,0.332,17.183,-11.060,47.353,0.001,-0.086,-1.003,0.010,0.054,0.373,-1.20,5.26
67210,353.09,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.444,31.833,136.729,-0.060,-0.102,-0.990,-0.002,-0.024,0.318,17.608,-10.694,46.715,-0.066,-0.109,-0.998,0.005,0.053,0.359,-1.25,5.26
67313,355.47,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.181,32.520,137.460,-0.012,-0.094,-0.997,-0.003,-0.026,0.302,17.348,-9.985,47.466,-0.018,-0.101,-1.004,0.003,0.051,0.343,-1.20,5.31
67421,357.74,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.546,32.666,136.890,-0.033,-0.092,-0.993,-0.001,-0.026,0.303,17.703,-9.842,46.886,-0.040,-0.099,-1.000,0.006,0.050,0.344,-1.15,5.35
67529,359.95,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.707,34.084,137.094,-0.057,-0.080,-0.996,0.003,-0.033,0.292,17.851,-8.393,47.105,-0.064,-0.087,-1.004,0.009,0.044,0.333,-1.20,5.34
67637,1.68,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.429,34.975,136.890,-0.071,-0.086,-0.993,-0.004,-0.038,0.221,17.581,-7.484,46.907,-0.077,-0.093,-1.001,0.003,0.039,0.262,-1.44,5.33
67746,3.42,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.546,35.370,137.562,-0.038,-0.093,-0.993,-0.010,-0.038,0.171,17.689,-7.075,47.593,-0.044,-0.100,-1.000,-0.004,0.038,0.212,-1.50,5.35
67854,4.87,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,43.306,35.077,137.299,-0.020,-0.087,-0.994,-0.008,-0.038,0.165,18.424,-7.379,47.319,-0.027,-0.094,-1.001,-0.002,0.039,0.206,-1.49,5.33
67962,6.42,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.795,36.349,137.255,-0.030,-0.085,-0.991,-0.004,-0.044,0.188,17.926,-6.079,47.288,-0.037,-0.092,-0.998,0.002,0.033,0.229,-1.42,5.32
68070,8.24,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.897,36.729,137.226,-0.032,-0.085,-0.994,-0.005,-0.036,0.218,18.024,-5.691,47.261,-0.039,-0.092,-1.002,0.001,0.041,0.260,-1.34,5.29
68178,10.03,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.824,37.021,137.226,-0.039,-0.084,-0.989,-0.005,-0.043,0.219,17.952,-5.393,47.264,-0.046,-0.091,-0.997,0.001,0.034,0.260,-1.34,5.27
68286,11.77,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,43.233,37.606,137.109,-0.036,-0.088,-0.994,-0.007,-0.039,0.193,18.345,-4.798,47.149,-0.043,-0.095,-1.001,-0.001,0.038,0.235,-1.39,5.24
68394,13.63,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.561,38.585,137.416,-0.011,-0.083,-0.997,-0.006,-0.034,0.214,17.691,-3.793,47.473,-0.017,-0.091,-1.004,-0.000,0.043,0.255,-1.30,5.21
68502,15.52,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,43.043,38.600,137.431,-0.039,-0.082,-0.998,-0.003,-0.041,0.216,18.156,-3.780,47.485,-0.046,-0.089,-1.005,0.004,0.036,0.257,-1.27,5.20
68610,17.39,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.546,38.965,137.314,-0.025,-0.090,-0.991,-0.006,-0.032,0.215,17.676,-3.406,47.372,-0.032,-0.097,-0.999,0.000,0.045,0.256,-1.25,5.22
68715,19.30,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.853,39.652,136.948,-0.031,-0.095,-0.968,-0.006,-0.052,0.169,17.971,-2.709,47.006,-0.037,-0.102,-0.976,0.000,0.025,0.211,-1.31,5.30
68823,20.83,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.692,40.851,136.656,0.013,-0.097,-0.995,-0.010,-0.040,0.153,17.813,-1.487,46.720,0.007,-0.104,-1.003,-0.004,0.037,0.194,-1.22,5.33
68931,22.48,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.312,40.778,136.992,-0.010,-0.083,-0.995,-0.004,-0.034,0.200,17.445,-1.557,47.063,-0.016,-0.090,-1.002,0.003,0.043,0.241,-1.02,5.31
69039,24.04,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.283,40.675,137.241,-0.031,-0.073,-1.013,-0.003,-0.078,0.214,17.416,-1.659,47.315,-0.038,-0.080,-1.021,0.003,-0.001,0.255,-1.07,5.25
69147,25.45,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.546,41.421,137.591,-0.037,-0.063,-0.990,0.002,-0.051,0.213,17.665,-0.896,47.676,-0.043,-0.070,-0.998,0.008,0.025,0.254,-1.20,5.14
69255,27.27,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.757,42.049,137.767,-0.005,-0.096,-0.994,-0.010,-0.035,0.203,16.900,-0.249,47.865,-0.012,-0.104,-1.002,-0.004,0.042,0.244,-1.15,5.15
69363,29.16,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.707,42.707,137.080,-0.021,-0.096,-1.002,-0.004,-0.037,0.213,17.818,0.412,47.167,-0.028,-0.103,-1.009,0.002,0.040,0.255,-1.06,5.19
69472,31.17,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.166,43.365,137.504,-0.018,-0.097,-0.996,-0.005,-0.039,0.210,17.291,1.090,47.607,-0.025,-0.104,-1.004,0.001,0.038,0.251,-1.00,5.26
69581,33.13,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.815,43.555,138.044,-0.010,-0.097,-0.987,-0.006,-0.038,0.187,16.949,1.290,48.160,-0.017,-0.104,-0.995,0.000,0.038,0.228,-0.97,5.33
69703,35.32,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.596,44.490,136.934,-0.010,-0.090,-0.997,-0.009,-0.038,0.197,16.740,2.236,47.041,-0.017,-0.097,-1.005,-0.003,0.038,0.239,-0.86,5.31
69812,37.15,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.318,45.104,138.001,-0.020,-0.079,-0.996,0.001,-0.037,0.255,16.464,2.874,48.132,-0.026,-0.086,-1.003,0.007,0.040,0.296,-0.78,5.28
69921,39.23,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.231,45.148,137.884,-0.028,-0.078,-0.991,0.003,-0.037,0.261,16.379,2.918,48.014,-0.035,-0.085,-0.999,0.010,0.039,0.303,-0.83,5.25
70029,41.37,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.237,45.966,137.007,-0.039,-0.089,-0.980,-0.001,-0.045,0.232,15.422,3.750,47.135,-0.045,-0.097,-0.987,0.005,0.032,0.273,-0.93,5.25
70137,43.40,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.909,46.273,137.504,-0.017,-0.089,-0.978,-0.009,-0.034,0.189,16.067,4.065,47.639,-0.024,-0.096,-0.986,-0.003,0.043,0.230,-0.98,5.29
70245,45.14,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,39.813,46.755,137.869,-0.005,-0.084,-0.993,-0.007,-0.033,0.220,15.005,4.565,48.021,-0.012,-0.092,-1.000,-0.001,0.043,0.261,-0.90,5.28
70353,47.03,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,39.915,46.872,137.869,-0.033,-0.085,-0.993,-0.005,-0.038,0.207,15.104,4.684,48.022,-0.040,-0.092,-1.000,0.001,0.038,0.248,-0.91,5.28
70461,48.85,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,39.711,47.691,137.767,-0.036,-0.087,-0.996,-0.007,-0.045,0.164,14.904,5.519,47.926,-0.043,-0.094,-1.003,-0.000,0.032,0.205,-1.01,5.26
70569,50.38,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,39.418,47.822,138.001,-0.032,-0.083,-0.986,-0.009,-0.046,0.145,14.620,5.657,48.166,-0.039,-0.090,-0.994,-0.003,0.031,0.187,-1.06,5.25
70677,51.72,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.951,47.574,137.942,-0.033,-0.087,-0.986,-0.010,-0.050,0.116,14.170,5.405,48.107,-0.040,-0.094,-0.993,-0.004,0.027,0.157,-1.11,5.23
70783,53.06,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.775,48.392,137.840,-0.018,-0.097,-0.989,-0.008,-0.048,0.104,13.998,6.240,48.012,-0.025,-0.104,-0.997,-0.001,0.029,0.145,-1.11,5.27
70891,54.30,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.731,48.918,138.322,-0.039,-0.086,-0.998,-0.012,-0.047,0.085,13.951,6.782,48.507,-0.045,-0.093,-1.006,-0.006,0.030,0.126,-1.18,5.25
70999,55.29,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.249,49.094,137.708,0.012,-0.104,-0.985,-0.011,-0.048,0.089,13.488,6.957,47.887,0.005,-0.111,-0.992,-0.004,0.029,0.130,-1.11,5.26
71107,56.46,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.249,48.787,138.527,-0.018,-0.091,-0.988,-0.009,-0.047,0.126,13.485,6.651,48.716,-0.024,-0.098,-0.996,-0.003,0.030,0.167,-1.02,5.29
71215,57.67,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.074,49.956,138.308,-0.020,-0.092,-0.996,-0.013,-0.037,0.147,13.313,7.844,48.505,-0.026,-0.099,-1.004,-0.006,0.040,0.188,-0.96,5.26
71323,59.71,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.234,49.737,137.664,-0.206,-0.057,-0.988,0.002,-0.076,0.062,13.472,7.614,47.848,-0.213,-0.065,-0.995,0.008,0.001,0.103,-1.33,5.32
71431,60.26,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,37.840,50.058,138.395,-0.044,-0.121,-0.927,-0.006,-0.079,-0.029,13.086,7.950,48.596,-0.051,-0.128,-0.935,0.000,-0.002,0.013,-1.56,5.43
71540,60.33,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.044,49.386,137.825,-0.041,-0.097,-1.016,0.006,-0.106,-0.026,13.289,7.258,48.010,-0.047,-0.104,-1.024,0.012,-0.029,0.015,-1.47,5.40
71649,60.24,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.454,49.050,137.752,-0.028,-0.089,-0.984,0.005,-0.095,-0.028,13.686,6.912,47.930,-0.035,-0.096,-0.991,0.012,-0.018,0.013,-1.45,5.41
71754,60.28,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.147,49.591,138.541,0.045,-0.072,-0.998,-0.007,-0.058,-0.032,13.383,7.473,48.739,0.039,-0.079,-1.006,-0.001,0.018,0.009,-1.42,5.39
71862,60.92,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.278,49.810,138.439,-0.037,-0.105,-0.849,-0.037,0.012,-0.011,13.510,7.695,48.636,-0.044,-0.112,-0.857,-0.031,0.088,0.030,-1.58,5.78
71970,61.34,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,37.460,50.775,136.875,-0.039,-0.093,-0.836,0.018,-0.091,0.196,12.725,8.670,47.060,-0.046,-0.100,-0.844,0.024,-0.014,0.237,-1.42,6.03
72079,62.56,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,37.343,50.409,137.781,0.057,-0.081,-0.982,-0.017,-0.018,0.254,12.609,8.305,47.978,0.050,-0.088,-0.990,-0.011,0.059,0.295,-1.06,5.92
72187,64.52,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,37.124,51.008,137.708,-0.036,-0.075,-1.021,-0.013,-0.022,0.286,12.395,8.917,47.910,-0.042,-0.083,-1.028,-0.006,0.054,0.327,-1.02,5.79
72295,66.39,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,36.861,50.979,137.518,-0.035,-0.075,-0.989,0.001,-0.046,0.253,12.142,8.887,47.718,-0.041,-0.082,-0.997,0.007,0.030,0.294,-1.07,5.67
72403,68.33,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,36.305,51.666,138.775,-0.025,-0.089,-0.977,-0.001,-0.041,0.213,11.597,9.601,49.005,-0.031,-0.096,-0.984,0.005,0.036,0.254,-1.21,5.63
72511,70.16,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,35.867,52.032,138.351,-0.019,-0.092,-1.007,-0.007,-0.035,0.204,11.175,9.972,48.580,-0.026,-0.099,-1.014,-0.001,0.042,0.245,-1.24,5.61
72620,71.61,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,35.355,51.462,137.752,-0.006,-0.078,-0.995,-0.004,-0.035,0.254,10.687,9.387,47.968,-0.012,-0.085,-1.003,0.003,0.041,0.295,-1.10,5.53
72725,73.29,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,34.756,52.514,137.781,-0.013,-0.081,-0.985,-0.004,-0.035,0.273,10.104,10.464,48.011,-0.020,-0.088,-0.992,0.003,0.042,0.314,-1.00,5.46
72833,75.27,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,34.391,52.499,138.658,-0.019,-0.086,-0.995,-0.008,-0.027,0.262,9.747,10.459,48.904,-0.025,-0.093,-1.002,-0.002,0.049,0.303,-0.96,5.41
72941,77.40,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,33.543,53.186,138.001,-0.037,-0.077,-1.000,-0.008,-0.036,0.236,8.930,11.157,48.246,-0.043,-0.085,-1.007,-0.002,0.041,0.277,-1.03,5.37
73049,79.38,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,33.528,53.391,138.410,-0.046,-0.086,-0.989,-0.003,-0.041,0.213,8.913,11.370,48.664,-0.052,-0.093,-0.996,0.003,0.035,0.254,-1.12,5.34
73158,81.07,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,32.184,53.493,138.059,-0.001,-0.088,-0.988,-0.002,-0.033,0.248,7.617,11.477,48.316,-0.008,-0.096,-0.995,0.005,0.044,0.289,-1.00,5.32
73266,82.92,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,31.540,53.785,138.644,-0.007,-0.083,-0.992,-0.004,-0.022,0.315,6.993,11.783,48.916,-0.014,-0.090,-0.999,0.003,0.055,0.356,-0.84,5.31
73374,85.18,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,31.073,54.078,137.664,-0.003,-0.075,-0.999,-0.003,-0.023,0.356,6.546,12.075,47.926,-0.009,-0.082,-1.006,0.003,0.054,0.397,-0.72,5.25
73482,87.65,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,30.108,54.341,138.118,-0.013,-0.080,-0.991,0.001,-0.036,0.378,5.611,12.351,48.394,-0.020,-0.087,-0.999,0.008,0.041,0.419,-0.64,5.23
73590,90.56,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,30.254,54.706,138.454,-0.048,-0.087,-0.990,-0.001,-0.030,0.332,5.749,12.727,48.738,-0.055,-0.095,-0.998,0.006,0.047,0.373,-0.78,5.23
73698,93.27,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,28.500,54.955,138.395,-0.041,-0.088,-0.995,0.002,-0.035,0.291,4.056,12.987,48.690,-0.048,-0.095,-1.003,0.009,0.042,0.332,-0.90,5.26
73803,95.69,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,28.223,54.955,138.161,-0.040,-0.086,-0.987,0.002,-0.038,0.269,3.790,12.986,48.454,-0.047,-0.093,-0.995,0.008,0.039,0.310,-0.98,5.29
73912,97.88,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,27.550,55.232,138.921,-0.020,-0.080,-0.988,-0.011,-0.035,0.215,3.136,13.279,49.233,-0.026,-0.087,-0.995,-0.004,0.042,0.256,-1.05,5.26
74020,99.51,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,27.346,55.203,138.761,-0.029,-0.095,-0.991,-0.009,-0.038,0.209,2.939,13.248,49.070,-0.035,-0.102,-0.999,-0.002,0.039,0.250,-1.03,5.26
74128,100.97,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,27.039,55.539,138.614,0.004,-0.087,-0.993,-0.005,-0.038,0.233,2.643,13.591,48.926,-0.003,-0.094,-1.000,0.002,0.039,0.274,-0.94,5.27
74236,102.91,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,25.592,55.232,138.892,0.005,-0.086,-0.996,-0.003,-0.028,0.280,1.246,13.286,49.214,-0.002,-0.093,-1.003,0.003,0.049,0.321,-0.83,5.28
