X,Y,Z
1969,1512,9339
1969,1512,9339
1969,1512,9339
1969,1512,9339
1969,1512,9339
1969,1512,9339
1969,1512,9339
1969,1512,9339
1969,1512,9339
1969,1512,9339
2037,1545,9364
2037,1545,9364
2037,1545,9364
2037,1545,9364
2037,1545,9364
2037,1545,9364
2037,1545,9364
2037,1545,9364
2037,1545,9364
2037,1545,9364
2024,1548,9381
2024,1548,9381
2024,1548,9381
2024,1548,9381
2024,1548,9381
2024,1548,9381
2024,1548,9381
2024,1548,9381
2023,1563,9354
2023,1563,9354
2023,1563,9354
2023,1563,9354
2023,1563,9354
2023,1563,9354
2023,1563,9354
2023,1563,9354
2023,1563,9354
1988,1544,9352
1988,1544,9352
1988,1544,9352
1988,1544,9352
1988,1544,9352
1988,1544,9352
1988,1544,9352
1988,1544,9352
1988,1544,9352
1957,1549,9298
1957,1549,9298
1957,1549,9298
1957,1549,9298
1957,1549,9298
1957,1549,9298
1957,1549,9298
1957,1549,9298
1957,1549,9298
1973,1556,9405
1973,1556,9405
1973,1556,9405
1973,1556,9405
1973,1556,9405
1973,1556,9405
1973,1556,9405
1973,1556,9405
1973,1556,9405
2007,1553,9363
2007,1553,9363
2007,1553,9363
2007,1553,9363
2007,1553,9363
2007,1553,9363
2007,1553,9363
2007,1553,9363
2007,1553,9363
2006,1531,9294
2006,1531,9294
2006,1531,9294
2006,1531,9294
2006,1531,9294
2006,1531,9294
2006,1531,9294
2006,1531,9294
2006,1531,9294
1969,1500,9331
1969,1500,9331
1969,1500,9331
1969,1500,9331
1969,1500,9331
1969,1500,9331
1969,1500,9331
1969,1500,9331
1969,1500,9331
1969,1500,9331
1978,1487,9288
1978,1487,9288
1978,1487,9288
1978,1487,9288
1978,1487,9288
1978,1487,9288
1978,1487,9288
1978,1487,9288
1978,1487,9288
1986,1532,9253
1986,1532,9253
1986,1532,9253
1986,1532,9253
1986,1532,9253
1986,1532,9253
1986,1532,9253
1986,1532,9253
1986,1532,9253
1975,1519,9291
1975,1519,9291
1975,1519,9291
1975,1519,9291
1975,1519,9291
1975,1519,9291
1975,1519,9291
1975,1519,9291
2009,1561,9288
2009,1561,9288
2009,1561,9288
2009,1561,9288
2009,1561,9288
2009,1561,9288
2009,1561,9288
2009,1561,9288
2009,1561,9288
2009,1561,9288
1980,1546,9308
1980,1546,9308
1980,1546,9308
1980,1546,9308
1980,1546,9308
1980,1546,9308
1980,1546,9308
1980,1546,9308
1980,1546,9308
1959,1522,9322
1959,1522,9322
1959,1522,9322
1959,1522,9322
1959,1522,9322
1959,1522,9322
1959,1522,9322
1959,1522,9322
1959,1522,9322
1988,1529,9330
1988,1529,9330
1988,1529,9330
1988,1529,9330
1988,1529,9330
1988,1529,9330
1988,1529,9330
1988,1529,9330
1988,1529,9330
1993,1546,9324
1993,1546,9324
1993,1546,9324
1993,1546,9324
1993,1546,9324
1993,1546,9324
1993,1546,9324
1993,1546,9324
1993,1546,9324
1993,1546,9324
1989,1567,9353
1989,1567,9353
1989,1567,9353
1989,1567,9353
1989,1567,9353
1989,1567,9353
1989,1567,9353
1989,1567,9353
1989,1567,9353
1989,1568,9327
1989,1568,9327
1989,1568,9327
1989,1568,9327
1989,1568,9327
1989,1568,9327
1989,1568,9327
1989,1568,9327
1989,1568,9327
1957,1563,9331
1957,1563,9331
1957,1563,9331
1957,1563,9331
1957,1563,9331
1957,1563,9331
1957,1563,9331
1957,1563,9331
1957,1563,9331
1988,1560,9329
1988,1560,9329
1988,1560,9329
1988,1560,9329
1988,1560,9329
1988,1560,9329
1988,1560,9329
1988,1560,9329
1988,1560,9329
2015,1547,9317
2015,1547,9317
2015,1547,9317
2015,1547,9317
2015,1547,9317
2015,1547,9317
2015,1547,9317
2015,1547,9317
2104,1585,9303
2104,1585,9303
2104,1585,9303
2104,1585,9303
2104,1585,9303
2104,1585,9303
2104,1585,9303
2104,1585,9303
2104,1585,9303
2104,1585,9303
2256,1578,9238
2256,1578,9238
2256,1578,9238
2256,1578,9238
2256,1578,9238
2256,1578,9238
2256,1578,9238
2256,1578,9238
2256,1578,9238
2086,1570,9309
2086,1570,9309
2086,1570,9309
2086,1570,9309
2086,1570,9309
2086,1570,9309
2086,1570,9309
2086,1570,9309
2086,1570,9309
2126,1575,9302
2126,1575,9302
2126,1575,9302
2126,1575,9302
2126,1575,9302
2126,1575,9302
2126,1575,9302
2126,1575,9302
2126,1575,9302
2126,1575,9302
2162,1641,9349
2162,1641,9349
2162,1641,9349
2162,1641,9349
2162,1641,9349
2162,1641,9349
2162,1641,9349
2162,1641,9349
2162,1641,9349
2254,1786,9417
2254,1786,9417
2254,1786,9417
2404,1960,9408
2404,1960,9408
2404,1960,9408
2404,1960,9408
2404,1960,9408
2404,1960,9408
2404,1960,9408
2404,1960,9408
2404,1960,9408
2607,2056,9380
2607,2056,9380
2607,2056,9380
2607,2056,9380
2607,2056,9380
2607,2056,9380
2607,2056,9380
2607,2056,9380
2607,2056,9380
2756,2137,9312
2756,2137,9312
2756,2137,9312
2756,2137,9312
2756,2137,9312
2756,2137,9312
2756,2137,9312
2756,2137,9312
2756,2137,9312
2820,2094,9344
2820,2094,9344
2820,2094,9344
2820,2094,9344
2820,2094,9344
2820,2094,9344
2820,2094,9344
2820,2094,9344
2820,2094,9344
2820,2094,9344
2923,2163,9296
2923,2163,9296
2923,2163,9296
2923,2163,9296
2923,2163,9296
2923,2163,9296
2923,2163,9296
2923,2163,9296
2815,2160,9354
2815,2160,9354
2815,2160,9354
2815,2160,9354
2815,2160,9354
2815,2160,9354
2815,2160,9354
2815,2160,9354
2815,2160,9354
2793,2321,9351
2793,2321,9351
2793,2321,9351
2793,2321,9351
2793,2321,9351
2793,2321,9351
2793,2321,9351
2793,2321,9351
2793,2321,9351
2778,2446,9391
2778,2446,9391
2778,2446,9391
2778,2446,9391
2778,2446,9391
2778,2446,9391
2778,2446,9391
2778,2446,9391
2778,2446,9391
2777,2610,9355
2777,2610,9355
2777,2610,9355
2777,2610,9355
2777,2610,9355
2777,2610,9355
2777,2610,9355
2777,2610,9355
2777,2610,9355
2777,2610,9355
2936,2658,9362
2936,2658,9362
2936,2658,9362
2936,2658,9362
2936,2658,9362
2936,2658,9362
2936,2658,9362
2936,2658,9362
2936,2658,9362
2784,2686,9459
2784,2686,9459
2784,2686,9459
2784,2686,9459
2784,2686,9459
2784,2686,9459
2784,2686,9459
2784,2686,9459
2784,2686,9459
2528,2701,9526
2528,2701,9526
2528,2701,9526
2528,2701,9526
2528,2701,9526
2528,2701,9526
2528,2701,9526
2528,2701,9526
2528,2701,9526
2621,2843,9501
2621,2843,9501
2621,2843,9501
2621,2843,9501
2621,2843,9501
2621,2843,9501
2621,2843,9501
2621,2843,9501
2621,2843,9501
2748,2977,9459
2748,2977,9459
2748,2977,9459
2748,2977,9459
2748,2977,9459
2748,2977,9459
2748,2977,9459
2748,2977,9459
2748,2977,9459
2943,3082,9398
2943,3082,9398
2943,3082,9398
2943,3082,9398
2943,3082,9398
2943,3082,9398
2943,3082,9398
2943,3082,9398
2973,3205,9347
2973,3205,9347
2973,3205,9347
2973,3205,9347
2973,3205,9347
2973,3205,9347
2973,3205,9347
2973,3205,9347
2973,3205,9347
2973,3205,9347
2990,3251,9349
2990,3251,9349
2990,3251,9349
2990,3251,9349
2990,3251,9349
2990,3251,9349
2990,3251,9349
2990,3251,9349
2990,3251,9349
2743,3235,9387
2743,3235,9387
2743,3235,9387
2743,3235,9387
2743,3235,9387
2743,3235,9387
2743,3235,9387
2743,3235,9387
2743,3235,9387
2743,3149,9504
2292,3149,9504
2292,3149,9504
2292,3149,9504
2292,3149,9504
2292,3149,9504
2292,3149,9504
2292,3149,9504
2292,3149,9504
2292,3149,9504
2194,3115,9539
2194,3115,9539
2194,3115,9539
2194,3115,9539
2194,3115,9539
2194,3115,9539
2194,3115,9539
2194,3115,9539
2194,3115,9539
2082,3114,9546
2082,3114,9546
2082,3114,9546
2082,3114,9546
2082,3114,9546
2082,3114,9546
2082,3114,9546
2082,3114,9546
2082,3114,9546
2087,3130,9582
2087,3130,9582
2087,3130,9582
2087,3130,9582
2087,3130,9582
2087,3130,9582
2087,3130,9582
2087,3130,9582
2087,3130,9582
2276,3225,9576
2276,3225,9576
2276,3225,9576
2276,3225,9576
2276,3225,9576
2276,3225,9576
2276,3225,9576
2276,3225,9576
2276,3225,9576
2433,3277,9565
2433,3277,9565
2433,3277,9565
2433,3277,9565
2433,3277,9565
2433,3277,9565
2433,3277,9565
2433,3277,9565
2433,3277,9565
2553,3226,9471
2553,3226,9471
2553,3226,9471
2553,3226,9471
2553,3226,9471
2553,3226,9471
2553,3226,9471
2553,3226,9471
2553,3226,9471
2566,3066,9517
2566,3066,9517
2566,3066,9517
2566,3066,9517
2566,3066,9517
2566,3066,9517
2566,3066,9517
2566,3066,9517
2566,3066,9517
2544,2842,9485
2544,2842,9485
2544,2842,9485
2544,2842,9485
2544,2842,9485
2544,2842,9485
2544,2842,9485
2544,2842,9485
2544,2842,9485
2160,2605,9549
2160,2605,9549
2160,2605,9549
2160,2605,9549
2160,2605,9549
2160,2605,9549
2160,2605,9549
2160,2605,9549
3129,2357,9255
3129,2357,9255
2678,2136,9412
2678,2136,9412
2678,2136,9412
2678,2136,9412
2678,2136,9412
2678,2136,9412
2678,2136,9412
2678,2136,9412
2678,2136,9412
2559,1960,9354
2559,1960,9354
2559,1960,9354
2559,1960,9354
2559,1960,9354
2559,1960,9354
2559,1960,9354
2559,1960,9354
2559,1960,9354
2334,2056,9470
2334,2056,9470
2334,2056,9470
2334,2056,9470
2334,2056,9470
2334,2056,9470
2334,2056,9470
2334,2056,9470
2334,2056,9470
2334,2056,9470
2448,2112,9439
2448,2112,9439
2448,2112,9439
2448,2112,9439
2448,2112,9439
2448,2112,9439
2448,2112,9439
2448,2112,9439
2448,2112,9439
2527,2267,9385
2527,2267,9385
2527,2267,9385
2527,2267,9385
2527,2267,9385
2527,2267,9385
2527,2267,9385
2527,2267,9385
2527,2267,9385
2730,2490,9383
2730,2490,9383
2730,2490,9383
2730,2490,9383
2730,2490,9383
2730,2490,9383
2730,2490,9383
2730,2490,9383
2730,2490,9383
2752,2640,9392
2752,2640,9392
2752,2640,9392
2752,2640,9392
2752,2640,9392
2752,2640,9392
2752,2640,9392
2752,2640,9392
2752,2640,9392
2704,2737,9452
2704,2737,9452
2704,2737,9452
